#seq	f_pos	f_neg	mean_hydropathy mean_net_charge kappa
yhjV.txt 0.070922 0.047281 0.605070 0.028862 0.174933
yhjX.txt 0.067164 0.047264 0.588861 0.021376 0.122958
yhjY.txt 0.051724 0.099138 0.461159 0.044261 0.189596
yiaA.txt 0.062069 0.075862 0.547739 0.014022 0.110761
yiaB.txt 0.070796 0.035398 0.610816 0.036660 0.247366
yiaC.txt 0.089041 0.095890 0.485769 0.000644 0.198530
yiaD.txt 0.109589 0.068493 0.491882 0.042043 0.125235
yiaF.txt 0.072034 0.076271 0.483192 0.002455 0.116016
yiaG.txt 0.156250 0.145833 0.455903 0.015165 0.133569
yiaJ.txt 0.095745 0.106383 0.482033 0.001655 0.143934
yiaK.txt 0.102410 0.126506 0.478949 0.021406 0.179238
yiaL.txt 0.096774 0.135484 0.494480 0.031268 0.137826
yiaM.txt 0.063694 0.050955 0.591649 0.016745 0.190097
yiaN.txt 0.044706 0.042353 0.630275 0.003836 0.176452
yiaO.txt 0.112805 0.115854 0.477981 0.001370 0.126266
yiaT.txt 0.065041 0.126016 0.476107 0.057013 0.188204
yiaU.txt 0.114198 0.138889 0.463683 0.019187 0.143609
yiaV.txt 0.105820 0.092593 0.496943 0.018314 0.178320
yiaW.txt 0.074766 0.074766 0.548806 0.013477 0.197413
yiaY.txt 0.075718 0.107050 0.518712 0.026281 0.131085
yibA.txt 0.160714 0.142857 0.457063 0.017854 0.167625
yibF.txt 0.113861 0.138614 0.497030 0.023931 0.175789
yibG.txt 0.150327 0.098039 0.430428 0.054771 0.177421
yibH.txt 0.087302 0.087302 0.500941 0.004467 0.181916
yibI.txt 0.075000 0.091667 0.525833 0.002631 0.162695
yibJ.txt 0.077253 0.128755 0.451311 0.043727 0.189124
yibL.txt 0.200000 0.158333 0.430185 0.047713 0.116144
yibN.txt 0.132867 0.104895 0.507148 0.032826 0.111631
yibQ.txt 0.109718 0.081505 0.474504 0.034910 0.201153
yibT.txt 0.159420 0.115942 0.440580 0.043474 0.190763
yibV.txt 0.153153 0.099099 0.476877 0.055049 0.161606
yicC.txt 0.139373 0.174216 0.450871 0.033139 0.132118
yicG.txt 0.068293 0.048780 0.611220 0.028727 0.199970
yicH.txt 0.082601 0.096661 0.482093 0.010205 0.139115
yicI.txt 0.095855 0.121762 0.455915 0.020150 0.177255
yicJ.txt 0.069565 0.056522 0.568285 0.013935 0.170857
yicL.txt 0.068404 0.022801 0.595621 0.048409 0.256384
yicN.txt 0.100000 0.106667 0.508815 0.001420 0.233369
yicR.txt 0.130631 0.121622 0.487237 0.017463 0.113578
yicS.txt 0.103093 0.134021 0.464605 0.029022 0.130608
yidA.txt 0.096296 0.133333 0.499794 0.031890 0.145977
yidB.txt 0.060606 0.113636 0.499327 0.052968 0.177076
yidC.txt 0.080292 0.078467 0.486496 0.004828 0.127044
yidD.txt 0.129412 0.058824 0.492026 0.080816 0.242994
yidE.txt 0.066908 0.063291 0.577155 0.007383 0.149886
yidF.txt 0.115152 0.139394 0.458182 0.016733 0.156155
yidG.txt 0.100000 0.058333 0.550833 0.053695 0.179814
yidH.txt 0.095652 0.078261 0.580386 0.017146 0.133528
yidI.txt 0.087248 0.067114 0.590753 0.022959 0.107397
yidJ.txt 0.104628 0.148893 0.435211 0.036476 0.147953
yidK.txt 0.066550 0.045534 0.587721 0.023672 0.171020
yidL.txt 0.107492 0.100977 0.471480 0.013841 0.166933
yidP.txt 0.134454 0.105042 0.486648 0.035378 0.192363
yidQ.txt 0.090909 0.100000 0.496061 0.007412 0.165226
yidR.txt 0.077108 0.113253 0.449531 0.022975 0.161517
yidX.txt 0.100917 0.087156 0.486442 0.019907 0.186356
yidZ.txt 0.103448 0.103448 0.474922 0.006428 0.186497
yieE.txt 0.110672 0.106719 0.468511 0.013976 0.207113
yieF.txt 0.079787 0.106383 0.506619 0.024153 0.192846
yieH.txt 0.085973 0.135747 0.502011 0.041705 0.202467
yieK.txt 0.087500 0.116667 0.491343 0.021378 0.185049
yieL.txt 0.092965 0.105528 0.480597 0.008915 0.141056
yieP.txt 0.091304 0.117391 0.491208 0.018062 0.171796
yifB.txt 0.110465 0.110465 0.482472 0.007277 0.193144
yifE.txt 0.169643 0.187500 0.381250 0.009451 0.204130
yifK.txt 0.065076 0.039046 0.593685 0.029857 0.185955
yifL.txt 0.104478 0.074627 0.451410 0.029346 0.111766
yifN.txt 0.083333 0.069444 0.486574 0.013037 0.184428
yifO.txt 0.164835 0.076923 0.447741 0.098145 0.217035
yigA.txt 0.102128 0.123404 0.483404 0.010948 0.167408
yigB.txt 0.113445 0.130252 0.463492 0.009782 0.214695
yigE.txt 0.086614 0.070866 0.503937 0.020219 0.184480
yigF.txt 0.111111 0.055556 0.540300 0.057150 0.200060
yigG.txt 0.071429 0.047619 0.600529 0.024970 0.321770
yigI.txt 0.103226 0.109677 0.499068 0.000375 0.161136
yigL.txt 0.093985 0.142857 0.479407 0.039329 0.161862
yigM.txt 0.066890 0.040134 0.570977 0.032259 0.214792
yigZ.txt 0.083333 0.112745 0.507571 0.023920 0.188591
yihA.txt 0.136364 0.136364 0.451403 0.002480 0.191340
yihD.txt 0.157303 0.191011 0.452934 0.031290 0.199580
yihF.txt 0.102941 0.121849 0.468207 0.015848 0.157645
yihG.txt 0.125806 0.070968 0.504409 0.063238 0.159366
yihI.txt 0.201183 0.207101 0.347009 0.001539 0.304921
yihL.txt 0.131356 0.135593 0.449011 0.000236 0.127991
yihM.txt 0.101227 0.162577 0.461077 0.050389 0.180516
yihN.txt 0.078385 0.049881 0.581209 0.029018 0.151339
yihO.txt 0.072805 0.051392 0.567428 0.022072 0.185138
yihP.txt 0.081197 0.053419 0.557550 0.028259 0.208328
yihQ.txt 0.085546 0.129794 0.457325 0.037610 0.157681
yihR.txt 0.055195 0.077922 0.496609 0.011710 0.205230
yihS.txt 0.101695 0.133172 0.455717 0.021911 0.138842
yihT.txt 0.116438 0.126712 0.494711 0.008276 0.141924
yihU.txt 0.073826 0.087248 0.528225 0.008747 0.138913
yihV.txt 0.087248 0.124161 0.493139 0.033228 0.210085
yihW.txt 0.084291 0.122605 0.493955 0.027177 0.159569
yihX.txt 0.085427 0.145729 0.482412 0.048445 0.172435
yihY.txt 0.082759 0.068966 0.568352 0.015240 0.279886
yiiD.txt 0.103343 0.127660 0.460655 0.014928 0.185787
yiiE.txt 0.222222 0.138889 0.407562 0.089621 0.251278
yiiF.txt 0.125000 0.194444 0.423611 0.069714 0.206366
yiiG.txt 0.122507 0.156695 0.440013 0.032357 0.123635
yiiM.txt 0.111607 0.133929 0.453621 0.016113 0.208403
yiiQ.txt 0.115578 0.095477 0.467337 0.021001 0.179785
yiiR.txt 0.102740 0.054795 0.547489 0.049152 0.129704
yiiS.txt 0.111111 0.171717 0.499214 0.061755 0.175937
yiiX.txt 0.133663 0.089109 0.455831 0.047942 0.165169
yijD.txt 0.075630 0.042017 0.582446 0.035110 0.228627
yijE.txt 0.079734 0.029900 0.604171 0.050300 0.203584
yijF.txt 0.117073 0.102439 0.456802 0.022702 0.174447
yijO.txt 0.098940 0.091873 0.461366 0.013554 0.143021
yjaA.txt 0.118110 0.102362 0.500000 0.025257 0.152064
yjaB.txt 0.095238 0.156463 0.486017 0.054985 0.216790
yjaG.txt 0.086735 0.188776 0.473243 0.097762 0.138586
yjaH.txt 0.116883 0.121212 0.440115 0.000484 0.146832
yjaZ.txt 0.156425 0.117318 0.417505 0.053511 0.161411
yjbB.txt 0.097606 0.095764 0.548046 0.006482 0.209515
yjbD.txt 0.244444 0.144444 0.368272 0.102690 0.137125
yjbE.txt 0.025000 0.025000 0.548889 0.000009 0.504425
yjbF.txt 0.089623 0.117925 0.462945 0.026285 0.220622
yjbG.txt 0.085714 0.085714 0.488617 0.001992 0.197911
yjbH.txt 0.098854 0.107450 0.444206 0.004933 0.129283
yjbI.txt 0.108597 0.131222 0.470060 0.016284 0.158727
yjbJ.txt 0.202899 0.217391 0.330435 0.014446 0.124479
yjbL.txt 0.178571 0.095238 0.449603 0.091483 0.189725
yjbM.txt 0.097872 0.178723 0.453428 0.077215 0.134382
yjbQ.txt 0.094203 0.108696 0.455958 0.001017 0.252896
yjbR.txt 0.110169 0.127119 0.456403 0.009030 0.149749
yjbS.txt 0.119403 0.119403 0.498673 0.003535 0.148033
yjbT.txt 0.130435 0.076087 0.465580 0.056256 0.134659
yjcB.txt 0.043011 0.053763 0.586858 0.008450 0.389555
yjcC.txt 0.104167 0.096591 0.492866 0.014578 0.170680
yjcE.txt 0.081967 0.094718 0.570289 0.009612 0.201294
yjcF.txt 0.104651 0.109302 0.469328 0.002461 0.168638
yjcH.txt 0.076923 0.076923 0.547115 0.004675 0.147753
yjcO.txt 0.096070 0.144105 0.467928 0.045250 0.185126
yjcS.txt 0.096823 0.102874 0.465860 0.000044 0.162487
yjcZ.txt 0.095890 0.089041 0.479642 0.013783 0.149334
yjdC.txt 0.109948 0.157068 0.466085 0.042791 0.172403
yjdF.txt 0.081340 0.062201 0.570122 0.023158 0.264659
yjdI.txt 0.144737 0.105263 0.462281 0.044145 0.278966
yjdJ.txt 0.188889 0.177778 0.421728 0.018832 0.127497
yjdM.txt 0.126126 0.171171 0.440841 0.042069 0.228144
yjdN.txt 0.074830 0.102041 0.473016 0.024338 0.151844
yjdP.txt 0.201835 0.256881 0.320795 0.054843 0.096841
yjeF.txt 0.093204 0.114563 0.494844 0.012314 0.170790
yjeH.txt 0.050239 0.035885 0.606672 0.018864 0.164534
yjeI.txt 0.051282 0.068376 0.491548 0.013745 0.236382
yjeJ.txt 0.134948 0.131488 0.462745 0.010566 0.147096
yjeM.txt 0.050000 0.036000 0.588556 0.016137 0.177666
yjeN.txt 0.134615 0.153846 0.483333 0.017725 0.169902
yjeO.txt 0.086538 0.086538 0.576175 0.001156 0.329834
yjeT.txt 0.107692 0.030769 0.580171 0.076856 0.382153
yjeV.txt 0.117647 0.117647 0.453595 0.000027 0.566639
yjfC.txt 0.103359 0.165375 0.449842 0.058748 0.165590
yjfF.txt 0.048338 0.033233 0.612857 0.016275 0.222796
yjfI.txt 0.037594 0.135338 0.513701 0.096069 0.240275
yjfJ.txt 0.146552 0.159483 0.445115 0.010750 0.118130
yjfK.txt 0.077626 0.164384 0.459310 0.080062 0.221971
yjfL.txt 0.030303 0.030303 0.606061 0.005206 0.249559
yjfM.txt 0.141509 0.089623 0.412107 0.053265 0.249963
yjfN.txt 0.054945 0.120879 0.484371 0.066206 0.201548
yjfP.txt 0.072289 0.112450 0.496029 0.032720 0.182688
yjfY.txt 0.054945 0.109890 0.483028 0.044302 0.216067
yjfZ.txt 0.090909 0.102273 0.458460 0.004533 0.161815
yjgA.txt 0.185792 0.213115 0.399393 0.024574 0.217136
yjgH.txt 0.068702 0.145038 0.480407 0.069121 0.179664
yjgL.txt 0.114238 0.129139 0.433812 0.010746 0.126083
yjgM.txt 0.095808 0.131737 0.486427 0.030851 0.226472
yjgN.txt 0.065327 0.050251 0.581184 0.018136 0.238119
yjgR.txt 0.106000 0.116000 0.483333 0.006651 0.151236
yjgW.txt 0.162162 0.054054 0.443243 0.118073 0.221145
yjgX_1.txt 0.134454 0.042017 0.512418 0.103521 0.105601
yjgX_2.txt 0.087838 0.114865 0.451727 0.020719 0.176316
yjgZ.txt 0.119266 0.100917 0.452090 0.022282 0.162953
yjhB.txt 0.071605 0.041975 0.587407 0.030315 0.198484
yjhC.txt 0.107527 0.129032 0.470460 0.011227 0.214486
yjhD.txt 0.118421 0.118421 0.461842 0.001985 0.202247
yjhE.txt 0.060976 0.073171 0.593225 0.012187 0.177193
yjhF.txt 0.053452 0.044543 0.623781 0.011573 0.155039
yjhG.txt 0.090076 0.112977 0.487617 0.015196 0.175944
yjhH.txt 0.083056 0.106312 0.510668 0.019543 0.173036
yjhI.txt 0.125954 0.103053 0.474088 0.027694 0.168986
yjhP.txt 0.096774 0.145161 0.486828 0.044058 0.189382
yjhQ.txt 0.088398 0.121547 0.485758 0.020483 0.153838
yjhR.txt 0.121302 0.127219 0.462229 0.002469 0.144153
yjhU.txt 0.106707 0.112805 0.497222 0.002029 0.158289
yjhV.txt 0.109489 0.102190 0.449230 0.013690 0.204470
yjhX.txt 0.200000 0.082353 0.433072 0.125379 0.229857
yjiA.txt 0.091195 0.150943 0.490601 0.054088 0.174895
yjiC.txt 0.094203 0.112319 0.467754 0.012328 0.202291
yjiG.txt 0.045752 0.045752 0.598548 0.004120 0.260771
yjiH.txt 0.061674 0.070485 0.557954 0.008913 0.142608
yjiJ.txt 0.035714 0.017857 0.609722 0.021822 0.212979
yjiK.txt 0.099379 0.102484 0.498758 0.002511 0.166254
yjiL.txt 0.094118 0.101961 0.514771 0.003775 0.207361
yjiM.txt 0.107050 0.143603 0.479257 0.033602 0.156432
yjiN.txt 0.131455 0.122066 0.494679 0.016156 0.139461
yjiP.txt 0.116505 0.165049 0.469256 0.034755 0.114893
yjiQ.txt 0.118280 0.134409 0.467682 0.009911 0.190996
yjiR.txt 0.108511 0.097872 0.489102 0.016542 0.198152
yjiS.txt 0.222222 0.148148 0.391564 0.078646 0.205978
yjiT.txt 0.108911 0.118812 0.471419 0.006757 0.176953
yjiV.txt 0.118102 0.135762 0.437626 0.012362 0.160464
yjiX.txt 0.149254 0.119403 0.395025 0.036069 0.188366
yjiY.txt 0.062849 0.053073 0.580525 0.014205 0.152463
yjjA.txt 0.085366 0.097561 0.476694 0.010008 0.161267
yjjB.txt 0.064815 0.018519 0.585185 0.048487 0.417506
yjjG.txt 0.080000 0.133333 0.482568 0.048318 0.184053
yjjI.txt 0.098837 0.122093 0.468885 0.016748 0.168120
yjjJ.txt 0.103837 0.115124 0.472360 0.007155 0.151967
yjjP.txt 0.074219 0.054688 0.548177 0.027043 0.173901
yjjQ.txt 0.107884 0.103734 0.482250 0.010670 0.210122
yjjU.txt 0.106443 0.095238 0.483162 0.013494 0.161290
yjjV.txt 0.108108 0.123552 0.472973 0.007379 0.184354
yjjW.txt 0.090592 0.101045 0.506233 0.004576 0.201462
yjjX.txt 0.088235 0.111765 0.503791 0.016732 0.189916
yjjY.txt 0.065217 0.043478 0.586473 0.021064 0.465768
yjjZ.txt 0.051282 0.025641 0.601282 0.031385 0.379059
yjtD.txt 0.092105 0.122807 0.500585 0.022341 0.148356
ykfA.txt 0.104530 0.101045 0.500348 0.008026 0.129412
ykfB.txt 0.051613 0.116129 0.468889 0.058665 0.153535
ykfC.txt 0.160105 0.097113 0.468796 0.069716 0.179596
ykfF.txt 0.126582 0.113924 0.424613 0.015793 0.269043
ykfG.txt 0.113924 0.107595 0.470183 0.023144 0.108038
ykfH.txt 0.164384 0.068493 0.438204 0.104464 0.175074
ykfI.txt 0.132743 0.097345 0.484956 0.039144 0.137292
ykfJ.txt 0.102273 0.068182 0.474874 0.039568 0.332672
ykfM.txt 0.094340 0.037736 0.583718 0.060299 0.177628
ykgA.txt 0.144737 0.118421 0.453168 0.032922 0.199759
ykgE.txt 0.117155 0.112971 0.504091 0.006079 0.189622
ykgF.txt 0.128421 0.113684 0.465193 0.022669 0.188351
ykgG.txt 0.099567 0.134199 0.484945 0.033254 0.126136
ykgH.txt 0.108108 0.103604 0.501001 0.005846 0.197889
ykgJ.txt 0.110092 0.064220 0.472069 0.045277 0.281667
ykgL.txt 0.146667 0.133333 0.396296 0.013412 0.204699
ykgM.txt 0.149425 0.114943 0.442146 0.042759 0.206644
ykgN.txt 0.160714 0.133929 0.443948 0.027851 0.113837
ykgO.txt 0.347826 0.043478 0.384300 0.308069 0.220339
ykgR.txt 0.090909 0.060606 0.569024 0.044777 0.207875
ykiA.txt 0.150442 0.150442 0.439528 0.006468 0.119003
ylaB.txt 0.089147 0.118217 0.484927 0.019878 0.171482
ylaC.txt 0.115385 0.115385 0.511467 0.002934 0.153512
ylbE_1.txt 0.093023 0.104651 0.485142 0.006679 0.187289
ylbE_2.txt 0.072072 0.099099 0.517651 0.022354 0.163877
ylbF.txt 0.092251 0.055351 0.496966 0.044216 0.205271
ylbG.txt 0.154472 0.105691 0.440560 0.058329 0.217593
ylbH.txt 0.114407 0.144068 0.413653 0.022142 0.187798
ylcG.txt 0.173913 0.065217 0.482126 0.113895 0.289751
ylcH.txt 0.060606 0.060606 0.471380 0.004501 0.398340
ylcI.txt 0.203125 0.109375 0.387153 0.093326 0.228378
yliE.txt 0.116368 0.135550 0.490821 0.015609 0.158630
yliF.txt 0.115385 0.108597 0.515963 0.010101 0.177459
yliI.txt 0.107817 0.115903 0.458401 0.003600 0.133505
ymbA.txt 0.065934 0.082418 0.482418 0.015310 0.171903
ymcE.txt 0.078947 0.078947 0.541520 0.001552 0.264475
ymdA.txt 0.077670 0.048544 0.510140 0.030817 0.231340
ymdB.txt 0.073446 0.107345 0.500816 0.026225 0.203099
ymdE.txt 0.100000 0.110000 0.486333 0.000672 0.146955
ymdF.txt 0.192982 0.122807 0.309747 0.082827 0.125558
ymfA.txt 0.111111 0.084967 0.492883 0.033976 0.321927
ymfD.txt 0.140271 0.108597 0.470689 0.036239 0.159209
ymfE.txt 0.111111 0.085470 0.529155 0.032405 0.139792
ymfH.txt 0.106796 0.067961 0.520928 0.044973 0.217563
ymfI.txt 0.088496 0.132743 0.484857 0.041317 0.163525
ymfJ.txt 0.137255 0.107843 0.472876 0.033567 0.175531
ymfK.txt 0.120536 0.129464 0.454365 0.004210 0.195577
ymfL.txt 0.089947 0.142857 0.490006 0.046959 0.224396
ymfM.txt 0.125000 0.080357 0.461409 0.050253 0.160809
ymfN.txt 0.103297 0.142857 0.460195 0.035209 0.181473
ymfO.txt 0.114650 0.089172 0.486907 0.028720 0.185680
ymfP.txt 0.068182 0.118182 0.498687 0.044595 0.189108
ymfQ.txt 0.092784 0.118557 0.467411 0.024497 0.143550
ymfR.txt 0.050000 0.016667 0.635185 0.032779 0.108368
ymfS.txt 0.087591 0.160584 0.467883 0.070071 0.176943
ymfT.txt 0.166667 0.106061 0.433838 0.060515 0.115373
ymgA.txt 0.177778 0.122222 0.433333 0.058245 0.168324
ymgC.txt 0.097561 0.146341 0.498103 0.040280 0.113702
ymgD.txt 0.110092 0.119266 0.503976 0.009719 0.130431
ymgE.txt 0.059524 0.035714 0.661243 0.026327 0.210027
ymgF.txt 0.069444 0.055556 0.575463 0.017247 0.163861
ymgG.txt 0.131868 0.032967 0.533211 0.098839 0.182756
ymgH.txt 0.136986 0.082192 0.461948 0.060570 0.175279
ymgI.txt 0.070175 0.087719 0.588499 0.013867 0.379172
ymgJ.txt 0.213115 0.016393 0.497996 0.198545 0.194022
ymiA.txt 0.142857 0.071429 0.524074 0.071436 0.175024
ymjA.txt 0.049383 0.222222 0.447874 0.164105 0.200376
ymjB.txt 0.081081 0.162162 0.484985 0.062312 0.275775
ymjC.txt 0.183333 0.033333 0.435741 0.157888 0.126299
ymjD.txt 0.095238 0.095238 0.430159 0.022909 0.505026
ynaA.txt 0.122807 0.128655 0.454126 0.003768 0.149421
ynaE.txt 0.155844 0.116883 0.455700 0.038951 0.135792
ynaI.txt 0.099125 0.075802 0.539553 0.025864 0.180179
ynaJ.txt 0.070588 0.047059 0.605098 0.023492 0.441171
ynaK.txt 0.114943 0.126437 0.468327 0.003154 0.117408
ynbA.txt 0.054726 0.044776 0.593311 0.012938 0.197639
ynbB.txt 0.073826 0.046980 0.599329 0.029346 0.157807
ynbC.txt 0.112821 0.104274 0.474359 0.017105 0.178910
ynbD.txt 0.090698 0.069767 0.538217 0.026176 0.173488
ynbE.txt 0.114754 0.163934 0.532969 0.045643 0.118546
ynbG.txt 0.190476 0.000000 0.401058 0.211556 0.237188
yncD.txt 0.094286 0.112857 0.438619 0.015875 0.169118
yncE.txt 0.130312 0.113314 0.470129 0.021098 0.155180
yncG.txt 0.082927 0.126829 0.494255 0.042087 0.150204
yncH.txt 0.085714 0.042857 0.579365 0.045363 0.233780
yncI.txt 0.125000 0.145161 0.473297 0.012744 0.187453
yncJ.txt 0.131579 0.144737 0.443567 0.002332 0.197503
yncK_1.txt 0.090909 0.054545 0.450707 0.040181 0.232640
yncK_2.txt 0.136842 0.126316 0.481871 0.025106 0.297456
yncL.txt 0.064516 0.000000 0.649104 0.064516 0.422343
yncM.txt 0.181818 0.151515 0.420370 0.044904 0.141257
yneE.txt 0.092105 0.088816 0.538706 0.009150 0.211592
yneF.txt 0.085714 0.082540 0.547478 0.004895 0.169307
yneG.txt 0.134454 0.067227 0.465826 0.076293 0.223683
yneH.txt 0.081169 0.094156 0.514791 0.007870 0.201232
yneJ.txt 0.088737 0.098976 0.484376 0.002995 0.206539
yneK.txt 0.105121 0.115903 0.469512 0.001995 0.179127
yneL.txt 0.118644 0.101695 0.441620 0.024609 0.212848
yneM.txt 0.032258 0.064516 0.603226 0.024515 0.082915
ynfA.txt 0.064815 0.027778 0.628086 0.038095 0.220531
ynfB.txt 0.168142 0.132743 0.417109 0.038888 0.141690
ynfC.txt 0.105932 0.156780 0.454284 0.050556 0.189185
ynfD.txt 0.049505 0.089109 0.486469 0.036004 0.188382
ynfE.txt 0.122525 0.113861 0.450756 0.012693 0.145072
ynfF.txt 0.115242 0.121437 0.450337 0.000197 0.162651
ynfG.txt 0.102439 0.126829 0.453604 0.018539 0.170661
ynfH.txt 0.052817 0.028169 0.613732 0.029083 0.181598
ynfK.txt 0.090909 0.099567 0.515007 0.004716 0.174274
ynfL.txt 0.094276 0.114478 0.494126 0.009585 0.195055
ynfM.txt 0.069544 0.026379 0.570983 0.048116 0.226863
ynfN.txt 0.098039 0.137255 0.490414 0.024999 0.167776
ynfO.txt 0.220779 0.116883 0.387879 0.103157 0.201951
ynfP.txt 0.138889 0.138889 0.479012 0.012534 0.085033
ynhF.txt 0.034483 0.034483 0.681609 0.008278 0.238042
ynhG.txt 0.095808 0.074850 0.473886 0.023039 0.146449
yniA.txt 0.073427 0.125874 0.465152 0.044387 0.152267
yniB.txt 0.078652 0.073034 0.556055 0.009530 0.162063
yniC.txt 0.103604 0.144144 0.511311 0.038694 0.135152
yniD.txt 0.171429 0.028571 0.574921 0.148754 0.186765
ynjA.txt 0.120879 0.104396 0.504090 0.019838 0.159756
ynjB.txt 0.090206 0.105670 0.466466 0.009920 0.128282
ynjC.txt 0.054435 0.034274 0.605444 0.021363 0.187503
ynjD.txt 0.096774 0.105991 0.502714 0.007354 0.158242
ynjE.txt 0.103448 0.114943 0.449476 0.004984 0.141655
ynjF.txt 0.067961 0.063107 0.575944 0.010251 0.190127
ynjH.txt 0.088889 0.088889 0.488395 0.001338 0.175652
ynjI.txt 0.112717 0.118497 0.464355 0.001078 0.218328
yoaA.txt 0.113208 0.114780 0.485657 0.000490 0.172316
yoaB.txt 0.087719 0.122807 0.502632 0.031106 0.150388
yoaC.txt 0.117647 0.134454 0.471895 0.016792 0.111063
yoaD.txt 0.092105 0.080827 0.505472 0.018195 0.199870
yoaE.txt 0.075290 0.125483 0.550215 0.043723 0.207865
yoaF.txt 0.083333 0.071429 0.481481 0.013315 0.207147
yoaG.txt 0.050000 0.166667 0.469815 0.113068 0.275659
yoaH.txt 0.084746 0.186441 0.448023 0.093349 0.156833
yoaI.txt 0.029412 0.088235 0.653268 0.058726 0.199977
yoaJ.txt 0.083333 0.041667 0.635648 0.041636 0.554016
yoaK.txt 0.031250 0.000000 0.709375 0.031225 0.485309
yobA.txt 0.096774 0.064516 0.470878 0.043851 0.171950
yobB.txt 0.105505 0.082569 0.487462 0.027643 0.224888
yobD.txt 0.111842 0.065789 0.578216 0.047632 0.249735
yobF.txt 0.127660 0.085106 0.536407 0.045687 0.223753
yobH.txt 0.088608 0.037975 0.566807 0.052866 0.231942
yobI.txt 0.047619 0.047619 0.639683 0.011340 0.921731
yodB.txt 0.096591 0.034091 0.533144 0.073366 0.152082
yodC.txt 0.100000 0.183333 0.454815 0.079690 0.130195
yodD.txt 0.106667 0.240000 0.418815 0.120329 0.146835
yoeA.txt 0.100000 0.076923 0.478205 0.024024 0.288547
yoeB.txt 0.178571 0.166667 0.407407 0.020154 0.189148
yoeE.txt 0.069767 0.127907 0.482429 0.055293 0.183219
yoeF.txt 0.093220 0.101695 0.491714 0.001312 0.150402
yoeI.txt 0.050000 0.100000 0.532222 0.037974 0.232617
yohC.txt 0.041026 0.041026 0.591795 0.008149 0.140044
yohD.txt 0.114583 0.041667 0.543403 0.081474 0.274221
yohF.txt 0.079051 0.118577 0.508827 0.033168 0.180960
yohH.txt 0.044444 0.044444 0.487901 0.005362 0.326284
yohJ.txt 0.060606 0.030303 0.625000 0.031395 0.132263
yohK.txt 0.060606 0.034632 0.615392 0.028554 0.318463
yohO.txt 0.085714 0.000000 0.675556 0.085663 0.352452
yohP.txt 0.074074 0.000000 0.774074 0.074000 0.332246
yojI.txt 0.095064 0.098720 0.521532 0.001661 0.141022
yojO.txt 0.129630 0.074074 0.514198 0.063852 0.195769
ypaB.txt 0.191489 0.042553 0.428132 0.152681 0.235051
ypdA.txt 0.097345 0.095575 0.531426 0.008868 0.152439
ypdB.txt 0.106557 0.139344 0.480009 0.025216 0.161230
ypdC.txt 0.094737 0.070175 0.494074 0.030798 0.167336
ypdE.txt 0.098551 0.130435 0.498454 0.027442 0.130038
ypdF.txt 0.085873 0.119114 0.487996 0.026762 0.140926
ypdI.txt 0.098901 0.076923 0.498413 0.026930 0.126468
ypdJ.txt 0.065217 0.130435 0.481884 0.060601 0.212552
ypdK.txt 0.043478 0.000000 0.691787 0.043400 0.539363
ypeA.txt 0.120567 0.191489 0.455004 0.064406 0.203214
ypeB.txt 0.152778 0.138889 0.478395 0.013931 0.226553
ypeC.txt 0.203704 0.129630 0.339712 0.094117 0.093112
ypfG.txt 0.118156 0.118156 0.473135 0.001619 0.171574
ypfH.txt 0.060345 0.125000 0.498994 0.055251 0.182097
ypfJ.txt 0.094077 0.111498 0.443128 0.013617 0.193376
ypfM.txt 0.210526 0.210526 0.452047 0.000135 0.073673
ypfN.txt 0.196970 0.181818 0.423401 0.022405 0.149413
yphA.txt 0.073171 0.036585 0.605962 0.040776 0.178696
yphB.txt 0.058621 0.120690 0.456360 0.053508 0.158946
yphC.txt 0.090652 0.104816 0.498552 0.005554 0.167684
yphD.txt 0.057229 0.033133 0.626774 0.024560 0.281960
yphE.txt 0.109344 0.129225 0.496930 0.016214 0.181608
yphF.txt 0.110092 0.113150 0.492219 0.002674 0.163574
yphG.txt 0.091491 0.117109 0.460760 0.018540 0.155339
yphH.txt 0.088161 0.098237 0.478142 0.006116 0.188045
ypjA.txt 0.068152 0.093709 0.460135 0.021334 0.138987
ypjB.txt 0.102662 0.159696 0.442797 0.054823 0.161873
ypjC.txt 0.118750 0.125000 0.449375 0.000978 0.162832
